Voter Registration,Registration Date,Name,Street #,Apt #,Street Name,City,Zip Code,County,Race,Gender,Status,Year of Birth
4974338,1973-3-18,"SCOTT, QUINCY",996,696,ALTAMAHA SCHOOL RD,BAXLEY,31539,APPLING,White not of Hispanic Origin,M,Active,1973
6735024,1982-8-27,"CARTER, ANTONIA",201,580,SATILLA CHURCH RD,BAXLEY,31513 - 6727,APPLING,Black not of Hispanic Origin,F,Active,1982
05055465,1988-9-19,"LORD, DORIS",919,,CANEY CREEK LN,BAXLEY,31513 - 6099,APPLING,White not of Hispanic Origin,F,Cancelled,1988
04273674,2006-4-19,"PEARCE, HOPE",747,,GRAHAM METHODIST CHURCH RD,BRISTOL,31513,APPLING,White not of Hispanic Origin,F,Active,2006
01511036,1969-6-4,"SHAW, JORDYN",106,253,CAUSEY RD,SURRENCY,31513,APPLING,White not of Hispanic Origin,F,Active,1969
12846293,2009-7-24,"SAILEM, JANE",860,,LAKE MAYERS RD,BAXLEY,31563,APPLING,White not of Hispanic Origin,Unknown,Active,2009
06661054,1965-11-1,"CARTER, MADELINE",377,864,DEAN HILL DR,BAXLEY,31563,APPLING,Black not of Hispanic Origin,F,Active,1965
08278829,1978-5-27,"MANSSON, CECELIA",423,753,FIRE LINE RD,BAXLEY,31513 - 6924,APPLING,White not of Hispanic Origin,F,Active,1978
00651929,2003-8-8,"CREAMER, ANTOINE",914,,IRA EASON RD,BAXLEY,31513 - 6140,APPLING,Black not of Hispanic Origin,M,Active,2003
00647731,1998-12-1,"THOMAS, REID",996,,TOWER RD,BAXLEY,31513 - 3810,APPLING,White not of Hispanic Origin,M,Active,1998
10162909,1965-2-11,"RICHBURG, LYNN",188,653,MAX DEEN DR,BAXLEY,31513 - 6221,APPLING,Black not of Hispanic Origin,F,Active,1965
00653582,2023-7-1,"SHARPE, REBECCA",332,314,N MAIN ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2023
00651310,1975-2-25,"CHANCEY, LUCAS",855,136,KING DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1975
07596860,2019-8-6,"ROBERSON, MELINDA",916,88,GA HIGHWAY 121 NE,SURRENCY,31513 - 2625,APPLING,White not of Hispanic Origin,F,Active,2019
07641261,2006-12-14,"BRYANT, LORENE",228,,GA HIGHWAY 121 SE,BAXLEY,31539,APPLING,White not of Hispanic Origin,F,Active,2006
04306811,1965-12-6,"DIXON, GERARD",442,727,LYMEN CROSBY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1965
11098930,1973-12-16,"GANN, ERICH",978,,HARMONY CHURCH RD,BAXLEY,31555 - 6315,APPLING,White not of Hispanic Origin,M,Cancelled,1973
03392063,2009-12-6,"BRANNEN, KRISTINA",911,105,MARTIN LUTHER KING JR AVE,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2009
8022982,1989-5-28,"RUSSELL, MEGAN",924,85,N BEACH ST,BAXLEY,31513 - 0633,APPLING,White not of Hispanic Origin,F,Active,1989
04368079,1974-10-8,"MOSELEY, BENTON",912,426,OSCAR TIPPINS RD,BAXLEY,31513 - 9250,APPLING,White not of Hispanic Origin,M,Active,1974
08327146,2008-3-9,"CRAPPS, EULAH",538,494,HOVIS RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2008
04368022,2000-12-11,"HOWELL, VIRGINIA",427,29,RANIER ST,BAXLEY,31513 - 1138,APPLING,White not of Hispanic Origin,F,Cancelled,2000
07809845,1971-11-28,"MCLEAN, RETA",123,,E ALLEN ST,BAXLEY,31513 - 6388,APPLING,White not of Hispanic Origin,F,Active,1971
07004727,2005-10-15,"EVANS, GORDEN",574,,MULLIS RD,BAXLEY,31513 - 8389,APPLING,Black not of Hispanic Origin,M,Active,2005
00654885,2005-4-12,"GARDNER, ELI",182,,SUMMERALL RD,BAXLEY,31513 - 0923,APPLING,Black not of Hispanic Origin,M,Cancelled,2005
08699525,1981-10-19,"MILLER, EDNA",831,16,KENNEDY RD,BAXLEY,31513 - 9022,APPLING,White not of Hispanic Origin,F,Cancelled,1981
06912746,1981-1-5,"HUTCHINSON, CHRISTA",192,547,ZOAR RD,BAXLEY,31513 - 7165,APPLING,Black not of Hispanic Origin,F,Cancelled,1981
05565509,2021-4-14,"DEVEREAUX, RICO",873,258,CLELAND LN,BAXLEY,31513 - 2825,APPLING,White not of Hispanic Origin,M,Active,2021
10202522,2013-6-14,"WINDSOR, HOPE",549,479,BUCK HEAD RD,BAXLEY,31513 - 2725,APPLING,White not of Hispanic Origin,F,Cancelled,2013
08575358,1977-4-23,"RENTZ, LEANNA",455,,SUMMERALL RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1977
05861661,1999-7-13,"JOHNSON, PRICE",212,836,CADILLAC DR,BAXLEY,31513 - 8619,APPLING,White not of Hispanic Origin,M,Inactive,1999
01623718,1971-3-16,"LEE, TEXIE",682,499,SATILLA CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1971
00649606,1999-8-1,"PARKER, MADILYN",773,676,ALTAMAHA SCHOOL RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1999
03618282,2022-8-16,"CRAY, TANNER",507,308,PINEY BLUFF RD,BAXLEY,31513 - 6794,APPLING,Black not of Hispanic Origin,M,Active,2022
05792121,2007-2-5,"JOHNSON, RILEY",860,,PENNIMAN ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,2007
4332215,1963-7-5,"VANN, HARRISON",443,443,HATCH PKWY S,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1963
11598100,1965-11-22,"HALL, BRYCEN",591,,HOPPS ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1965
11573422,2018-7-7,"GOODBREAD, MORGAN",734,661,GOLDEN ISLE E,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2018
08530558,2000-12-27,"PERRY, TY",713,,ANDREWS ST SE,BAXLEY,31513,APPLING,Unknown,M,Cancelled,2000
08519760,1996-5-4,"YARBROUGH, BERNADINE",329,,OLD SURRENCY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1996
07296821,2009-12-25,"CARRILLO, ARIEL",385,425,BUFKIN RD,BAXLEY,31518,APPLING,White not of Hispanic Origin,F,Active,2009
11693686,1965-12-9,"DUNCAN, DOMINIC",776,576,ANTHONY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1965
03678760,2017-9-7,"LIFSEY, CRISTAL",608,181,JIMMIE REE LN,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2017
00652346,1981-12-19,"BEARD, SANTIAGO",382,78,PENNIMAN ST,BAXLEY,31563 - 3135,APPLING,White not of Hispanic Origin,M,Cancelled,1981
07720493,1960-5-11,"CROSBY, BENNIE",701,,ALTAMAHA SCHOOL RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1960
00655346,1997-3-5,"LIGHTSEY, SAMMIE",739,,W ALLEY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1997
10965642,1960-4-24,"BELL, BESSE",383,,HOLLIS ST,BAXLEY,31513 - 4788,APPLING,White not of Hispanic Origin,F,Inactive,1960
04933136,2000-1-15,"HAND, TERRENCE",823,359,SATILLA CHURCH RD,BAXLEY,31513 - 7219,APPLING,Black not of Hispanic Origin,M,Active,2000
07974924,1977-1-10,"MILLER, SHARI",973,160,S FORK DR,BAXLEY,31513 - 5117,APPLING,White not of Hispanic Origin,F,Active,1977
13247802,2011-12-1,"ESCAMILLA, JAMESON",183,399,DUPE HERNDON RD SE,BAXLEY,31513 - 6710,APPLING,White not of Hispanic Origin,M,Active,2011
07538858,2017-8-17,"NEESMITH, RITA",955,,OAK CLIFF ST,BAXLEY,31513 - 8704,APPLING,White not of Hispanic Origin,Unknown,Active,2017
06601115,1980-3-11,"WESTBERRY, JULIANNE",983,,PHILLIPI CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1980
00652331,1987-9-3,"TANNER, TEDDY",58,,COREY ST,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Cancelled,1987
07593193,1989-5-6,"THOMAS, JUSTUS",909,,WILSON CRAPPS RD,BAXLEY,31513 - 3928,APPLING,White not of Hispanic Origin,M,Cancelled,1989
655115,1993-6-19,"BOURGOIN, AURORA",643,585,ASBURY CHURCH RD,BAXLEY,31513 - 4470,APPLING,Black not of Hispanic Origin,F,Active,1993
00652284,1984-3-12,"PLOURDE, NICK",950,,JEKYLL RD,BAXLEY,31563 - 3046,APPLING,White not of Hispanic Origin,M,Active,1984
00650112,2003-8-15,"HILLIS, NOBLE",368,,FIRE LINE RD,BAXLEY,31513 - 2925,APPLING,White not of Hispanic Origin,M,Inactive,2003
00647097,2021-11-6,"WILKERSON, ADDISON",411,,MARTIN LUTHER KING JR DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,2021
01333480,1981-11-6,"ROBINSON, EARL",49,441,WHIPPOORWILL LN,SURRENCY,31513 - 0413,APPLING,White not of Hispanic Origin,M,Active,1981
04280799,1976-1-27,"HASKIN, EMERALD",97,827,ORANGE ST,BAXLEY,31518,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1976
12370401,1991-6-5,"RUSHING, BRAD",871,886,SUMNER RD,BAXLEY,31513 - 6508,APPLING,White not of Hispanic Origin,M,Active,1991
00649604,2022-10-14,"HORTON, ISA",866,210,CANNON RD,BAXLEY,31513 - 7847,APPLING,White not of Hispanic Origin,F,Active,2022
8233279,2015-10-15,"DEVAUL, BUD",39,425,BILL MORRIS RD,BAXLEY,31518 - 4315,APPLING,White not of Hispanic Origin,M,Cancelled,2015
00653821,2015-7-9,"TEEMS, JAKE",294,137,ASBURY CHURCH RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,2015
06945398,2013-11-12,"NAILS, DAISY",866,833,COUNTY FARM RD,BAXLEY,31513 - 6613,APPLING,White not of Hispanic Origin,Unknown,Cancelled,2013
04939428,1963-7-13,"ORVIN, VERN",826,899,DUNHAM LN,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1963
05834453,1981-7-25,"BOATRIGHT, JOSIE",269,516,GEORGE CRAVEN RD,SURRENCY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,1981
03721286,2010-7-26,"CAIN, GUILLERMO",529,611,TIPPINS ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2010
07591432,1975-10-7,"ROBERSON, MICAH",720,617,MAULDIN ST,BAXLEY,31513 - 6969,APPLING,Black not of Hispanic Origin,M,Active,1975
07591341,1979-2-2,"KEENE, ISIAH",557,,LYNCH RD,SURRENCY,31513 - 0610,APPLING,White not of Hispanic Origin,M,Active,1979
00647412,1996-5-16,"CLEMONS, LYNN",71,,DUNNS LAKE RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1996
07687349,1991-12-21,"CROSBY, TRISTAN",761,90,GOLF RD,BRISTOL,31539,APPLING,White not of Hispanic Origin,M,Active,1991
03331477,1965-1-26,"KICKLIGHTER, LAMONT",645,,EDGERTON ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1965
12855858,1979-9-2,"JACKSON, DARWIN",795,,ORVIN RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1979
00655544,2015-4-13,"FEINSTEIN, JUNIOR",442,,NAILS FERRY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2015
10771262,2019-2-11,"MINCEY, AMY",917,544,GRAHAM METHODIST CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2019
03479810,1966-1-13,"SAMMONS, WAYNE",191,623,SYCAMORE LN,BAXLEY,31563,APPLING,White not of Hispanic Origin,M,Cancelled,1966
08633479,2005-10-27,"CROSBY, AVA",120,,FOWLER RD SE,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2005
06095579,1998-8-4,"SIMMONS, CLYDE",581,,HENDRICKS RD NE,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,1998
00654640,2006-4-6,"JACKSON, RONNIE",387,64,JAMES KENT RD,BAXLEY,31513,APPLING,Unknown,F,Active,2006
07763629,1966-4-21,"EDENFIELD, FINIS",361,,LAKE MAYERS RD,SURRENCY,31513,APPLING,White not of Hispanic Origin,M,Active,1966
11565324,2004-10-21,"SPARKS, JOVANNI",239,,HIGHLAND DR,BAXLEY,31513 - 4510,APPLING,White not of Hispanic Origin,M,Cancelled,2004
08089983,1976-8-5,"PRIEST, ENID",722,,HARMONY CHURCH RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1976
13234600,1993-9-14,"EASON, CHRISTIAN",138,,CITY CIRCLE RD,BAXLEY,31513,APPLING,Unknown,M,Cancelled,1993
651987,1979-5-2,"SMITH, CAROLINE",675,,BROWN ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1979
04851566,2013-5-5,"JACKSON, OLIVIA",339,795,GENE RD,BAXLEY,31513 - 8974,APPLING,White not of Hispanic Origin,F,Active,2013
10771351,2023-5-16,"GARDNER, ELAINE",650,335,GW TURNER RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,2023
00649649,1969-9-28,"PADRON, TONYA",294,753,ZOAR RD,ODUM,31513 - 7009,APPLING,White not of Hispanic Origin,F,Cancelled,1969
10331419,2001-5-14,"SHIPES, MELISSA",366,,GIBBS ST,BAXLEY,31513 - 8538,APPLING,Black not of Hispanic Origin,M,Active,2001
12691369,1961-12-9,"BOYETTE, ALAN",131,389,OLD FIELD CEMETERY RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1961
10802495,1975-8-25,"GRIFFIN, YOLANDA",276,718,JOHN LEWIS LN,BAXLEY,31513 - 2643,APPLING,White not of Hispanic Origin,F,Inactive,1975
01022168,1991-2-23,"SELLERS, JILL",452,,JONES ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1991
13024674,1981-10-27,"PATEL, DEBORAH",972,,COREY ST,BAXLEY,31555 - 5304,APPLING,White not of Hispanic Origin,F,Cancelled,1981
03836340,1988-9-18,"WOOTEN, RETTA",692,625,SATILLA CHURCH RD,BAXLEY,31513 - 8790,APPLING,White not of Hispanic Origin,F,Active,1988
08150546,1976-11-26,"FLOYD, KATHLEEN",742,4,NORTHWOOD DR,GRAHAM,31513 - 1703,APPLING,Black not of Hispanic Origin,F,Active,1976
00651177,1981-8-10,"IVESTER, VERLIE",518,,MARTIN LUTHER KING JR AVE,BAXLEY,31513 - 6366,APPLING,White not of Hispanic Origin,F,Cancelled,1981
10889486,2017-11-19,"CARTER, MATHEW",811,,GA HIGHWAY 144,BAXLEY,31513 - 6339,APPLING,White not of Hispanic Origin,M,Cancelled,2017
07032110,1977-5-11,"THOMAS, HANS",53,,PINEVIEW AVE,SURRENCY,31513 - 7152,APPLING,White not of Hispanic Origin,M,Active,1977
04598318,1977-3-1,"JAMES, ROSINA",583,682,MAX DEEN DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1977
12835870,1984-3-28,"CECILIA, DESIRAE",817,248,BARNES ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1984
00648557,1989-1-27,"JUAREZ, FORREST",34,186,FLOYD ST,BAXLEY,31513 - 0830,APPLING,White not of Hispanic Origin,M,Active,1989
6971686,1981-3-16,"BROWN, TINA",364,409,LEE WOODS RD,BAXLEY,31539,APPLING,White not of Hispanic Origin,F,Cancelled,1981
00651861,2018-2-25,"WOOTEN, HARVEY",658,825,HERBERT RENTZ RD,BAXLEY,31513 - 5363,APPLING,White not of Hispanic Origin,M,Active,2018
11986530,1997-4-10,"SMITH, BENNETT",173,188,HILL TOP RD,BAXLEY,31513 - 1309,APPLING,White not of Hispanic Origin,M,Cancelled,1997
06284756,2002-4-14,"WHITAKER, NAOMI",545,,BEN CARTER RD,BAXLEY,31513 - 2376,APPLING,White not of Hispanic Origin,F,Active,2002
04437781,1968-2-17,"CAYLOR, IVORY",264,338,ALTAMAHA SCHOOL RD,BAXLEY,31513 - 8112,APPLING,White not of Hispanic Origin,Unknown,Active,1968
07308767,2019-6-18,"KICKLIGHTER, SAUL",557,933,DUBBERLY RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,2019
11775152,1982-7-26,"BASS, EVA",942,,HOLMESVILLE AVE,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1982
11465965,1965-4-18,"HALL, RHEA",358,,GARDENIA CIR,BAXLEY,31513 - 6251,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1965
11858408,1984-3-27,"YAWN, ANTONIO",989,,BAY ST,BAXLEY,31513 - 0202,APPLING,White not of Hispanic Origin,M,Active,1984
04790964,1975-11-10,"BOYETT, HASSAN",885,,WILFORD LN,BAXLEY,31563 - 2442,APPLING,White not of Hispanic Origin,M,Cancelled,1975
00650846,2006-2-7,"STRIPLING, LILIAN",542,,CLELAND LN,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2006
08289474,1961-1-27,"HEATH, JAYLAH",84,959,JESSE WHITE RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,1961
00648120,1983-11-18,"OLLIFF, RHODA",563,,N HAMM RD,BAXLEY,31513 - 2680,APPLING,White not of Hispanic Origin,F,Cancelled,1983
08122460,1988-10-24,"HOUSTON, DORIS",68,992,DAVID CARTER RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Active,1988
08487638,2013-9-2,"WEST, BESSIE",661,16,BEN CARTER RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Cancelled,2013
12010840,1963-1-2,"FAIRBANKS, ROBERT",671,57,DUB BAXLEY RD,BAXLEY,31513 - 2812,APPLING,Black not of Hispanic Origin,M,Cancelled,1963
00648700,2017-2-26,"NAIL, DEDRICK",585,77,GAIL ST,BAXLEY,31513 - 1800,APPLING,White not of Hispanic Origin,M,Active,2017
07973155,1989-12-9,"EASON, POLLY",31,43,CENTRAL ST,BAXLEY,31513 - 6850,APPLING,White not of Hispanic Origin,F,Active,1989
08513047,1986-9-21,"PEARCE, HYMAN",222,222,ROBERSON RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1986
00652993,2022-8-15,"CREAMER, LYNDA",375,323,HARRY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Inactive,2022
652046,1979-9-27,"ROOKS, CHRISTOPHER",806,143,GA HIGHWAY 121 NE,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1979
00648095,1976-1-16,"BENDER, RAMIRO",611,,LAWANNA DR,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1976
13208522,1961-3-9,"HALLMAN, EMMANUEL",59,177,HOSEA LN,BAXLEY,31539,APPLING,White not of Hispanic Origin,M,Cancelled,1961
10630391,1987-6-4,"BRANNON, STANLEY",172,,WRIGHT DR,BAXLEY,31513 - 8275,APPLING,White not of Hispanic Origin,M,Active,1987
04902590,2003-7-2,"CROSBY, EDWIN",581,,DOGWOOD LN,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2003
00651538,1981-1-21,"CARTER, DELBERT",872,777,KVILLE HWY,BAXLEY,31563,APPLING,White not of Hispanic Origin,M,Active,1981
12466724,2022-8-10,"NORMAN, KATY",602,,GOLDEN ISLE E,SURRENCY,31513 - 0317,APPLING,Black not of Hispanic Origin,F,Cancelled,2022
00651672,1968-4-9,"TIPPINS, ERNEST",650,749,COREY ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Inactive,1968
00654226,1965-5-14,"NAIL, SAUL",877,,MELTON CHAPEL CHURCH RD,BAXLEY,31513 - 7536,APPLING,White not of Hispanic Origin,M,Active,1965
00653290,2004-2-12,"NEWKIRK, ASTRID",146,,HARMONY CHURCH RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,Unknown,Active,2004
7099903,1981-4-17,"JOHNSON, JOSELYN",591,,HOLMESVILLE AVE,BAXLEY,31513 - 8786,APPLING,Black not of Hispanic Origin,F,Active,1981
2304415,2011-12-12,"GRIFFIN, OTHA",996,302,FAIR ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,2011
00647595,2008-9-19,"KNIGHT, MAE",158,161,BLACKSHEAR HWY,BAXLEY,31513 - 8638,APPLING,Black not of Hispanic Origin,Unknown,Active,2008
01165682,1970-9-12,"DAVIS, DON",95,36,MEDDERS RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,1970
07918802,2015-4-19,"SELLERS, SHEILA",952,688,SAVANNAH WAY,BAXLEY,31513 - 1302,APPLING,Hispanic,Unknown,Cancelled,2015
00651694,1991-1-24,"ADAMS, TROY",975,,DUNNS LAKE RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1991
01334786,2000-4-3,"HERNDON, HUMBERTO",152,644,MIDWAY CHURCH RD,BAXLEY,31513 - 8395,APPLING,White not of Hispanic Origin,M,Inactive,2000
05231273,1987-4-7,"CLARK, TAMISHA",417,,GOLDEN ISLE W,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,1987
00651616,1967-3-26,"COCHRAN, KRISTIE",32,,TEN MILE RD,BAXLEY,31513 - 1928,APPLING,White not of Hispanic Origin,F,Cancelled,1967
11002643,2017-2-22,"LAMB, REAGAN",876,,VARNADORE LN,BAXLEY,31513 - 1217,APPLING,White not of Hispanic Origin,M,Active,2017
10672991,2012-6-20,"HALLMAN, DAPHNE",675,53,ALFRED WHITE RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,2012
11686133,1969-1-8,"KELLER, JAMARI",666,778,FOREST AVE,BAXLEY,31513 - 3514,APPLING,White not of Hispanic Origin,M,Active,1969
07004132,2021-5-9,"LEGGETT, VERN",911,,SURSSON ST,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Cancelled,2021
00653054,1990-3-28,"COMPTON, FERNAND",171,682,BEN CARTER RD,BAXLEY,31513 - 0923,APPLING,Black not of Hispanic Origin,M,Cancelled,1990
03797517,1995-8-13,"EDISON, WILLIAM",111,980,ALPINE DR,BAXLEY,31513,APPLING,Hispanic,F,Cancelled,1995
01629149,1965-6-19,"HAZZARD, CECIL",240,,N BOULEVARD,BAXLEY,31539,APPLING,White not of Hispanic Origin,F,Active,1965
00647682,2016-7-22,"BROOKS, LEVI",199,412,CRAVEN RD,BAXLEY,31513 - 3733,APPLING,Unknown,Unknown,Cancelled,2016
10546308,1998-6-25,"HOLMES, MARGARETTA",33,980,HILL TOP RD,BAXLEY,31539 - 7686,APPLING,White not of Hispanic Origin,F,Active,1998
13532348,1989-1-18,"TODD, HEAVENLY",94,779,GRAHAM METHODIST CHURCH RD,BAXLEY,31513 - 0311,APPLING,Black not of Hispanic Origin,F,Active,1989
04727927,2002-8-16,"SANTOS ZAPIEN, KYLIE",514,,DEENS LANDING RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2002
00652588,2008-1-1,"SWANSON, DOMINGO",445,459,NAILS MOBLEY RD,BAXLEY,31539,APPLING,White not of Hispanic Origin,Unknown,Cancelled,2008
08006007,2019-4-18,"ELLIS, KALLIE",557,,N THOMAS ST,BAXLEY,31513 - 5102,APPLING,Unknown,F,Cancelled,2019
05238642,1969-11-7,"WIGGINS, CAESAR",593,394,DEAN HILL DR,BAXLEY,31513 - 8694,APPLING,Unknown,Unknown,Cancelled,1969
10570846,1961-10-1,"WILKERSON, GRAHAM",309,122,COUNTY FARM RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Active,1961
00653543,2015-11-1,"TIPPINS, DENIS",69,,GA HIGHWAY 121 NE,BAXLEY,31518,APPLING,Black not of Hispanic Origin,M,Active,2015
00649265,1984-8-4,"SHUMANS, RUBE",704,535,BLACKSHEAR HWY,BAXLEY,31513 - 0472,APPLING,White not of Hispanic Origin,Unknown,Active,1984
02299881,1986-2-25,"SMITH, ARIEL",124,52,LAKE MAYERS RD,BAXLEY,31513 - 8267,APPLING,White not of Hispanic Origin,M,Cancelled,1986
02205507,2010-7-17,"ROBERSON, ENRIQUE",289,,GW TURNER RD,BAXLEY,31513 - 6732,APPLING,White not of Hispanic Origin,M,Active,2010
2955788,1994-2-4,"SAAS, LUCY",208,607,HEATH ST,BAXLEY,31513 - 1527,APPLING,White not of Hispanic Origin,F,Active,1994
3465969,2021-10-7,"REAVES, LEE",188,,CLAY CIR,SURRENCY,31513 - 6430,APPLING,White not of Hispanic Origin,M,Active,2021
05885702,2019-7-1,"MILES, CONSTANCE",713,,SPRING BRANCH CHURCH RD,BRISTOL,31513,APPLING,Black not of Hispanic Origin,F,Cancelled,2019
08690396,1973-8-1,"REYNOLDS, LAWRENCE",858,365,EASON BLUFF RD,BAXLEY,31513 - 7459,APPLING,White not of Hispanic Origin,M,Active,1973
652797,1990-6-19,"CROSBY, ELENORA",825,,JAMES KENT RD,BAXLEY,31557,APPLING,White not of Hispanic Origin,F,Inactive,1990
00652240,1999-4-8,"BURKETT, CHRIS",436,,HATCH PKWY S,BAXLEY,31563 - 3002,APPLING,White not of Hispanic Origin,M,Active,1999
12596778,1963-10-28,"BURKE, EDMUND",926,696,TEN MILE RD,BAXLEY,31513 - 0120,APPLING,White not of Hispanic Origin,M,Cancelled,1963
00649578,2007-9-15,"KENYON, LEEROY",358,,DONNIE LN,BAXLEY,31513 - 3842,APPLING,White not of Hispanic Origin,M,Cancelled,2007
04331875,1961-8-7,"HOLLAND, OLIN",453,,HATCH PKWY S,SURRENCY,31513 - 1511,APPLING,White not of Hispanic Origin,M,Active,1961
02302779,2004-6-23,"NAILS, RUSSELL",723,,LAWANNA DR,BAXLEY,31555,APPLING,White not of Hispanic Origin,M,Cancelled,2004
00653729,1975-3-21,"BELL, VAUGHN",419,,JOHN LEWIS LN,BAXLEY,31513 - 5256,APPLING,White not of Hispanic Origin,M,Cancelled,1975
00653634,1991-12-4,"CARTER, GRACELYN",393,,NORTHSIDE ST,ODUM,31513,APPLING,White not of Hispanic Origin,F,Active,1991
04887683,1968-2-6,"MUMFORD, JULIO",43,583,BUCK HEAD RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,M,Active,1968
06026050,1966-8-11,"CARTER, LYDIA",253,46,BLACKSHEAR HWY,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1966
12052115,1974-3-18,"VARNADORE, ELIZA",294,490,ZOAR RD,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,1974
519750,1976-3-24,"PEREZ, KEITH",647,,TEN MILE RD,BAXLEY,31513 - 7450,APPLING,Black not of Hispanic Origin,M,Active,1976
06547705,1997-12-21,"BARLOW, MONTANA",873,679,SUMNER RD NE,BAXLEY,31513 - 2710,APPLING,White not of Hispanic Origin,F,Active,1997
03712738,1991-5-26,"CRUMP, MARIAN",317,828,WALKER LN,BAXLEY,31513,APPLING,White not of Hispanic Origin,Unknown,Cancelled,1991
12007521,2008-2-5,"THORNTON, CHRISTINA",72,,FOREST AVE,BAXLEY,31513,APPLING,White not of Hispanic Origin,F,Active,2008
6162304,1990-1-17,"ROACH, LYNETTE",720,616,EULA COURSON RD,BAXLEY,31513,APPLING,Black not of Hispanic Origin,F,Active,1990
03527142,1984-7-24,"JOHNSON, KERMIT",232,,MAX DEEN DR,BAXLEY,31513,APPLING,Black not of Hispanic Origin,M,Inactive,1984
00649273,2009-6-26,"MOODY, GERALDINE",882,545,BOWEN RD,BAXLEY,31563 - 3452,APPLING,Hispanic,F,Active,2009
